,News,Category
7264,"Tennis: Kasatkina, Muguruza record nervy wins in Dubai",Sport
7265,Soccer: Inter Milan edge past Sampdoria as Icardi watches from stand,Sport
7266,Cricket: Gayle to retire from ODIs after 2019 World Cup,Sport
7267,Tennis: Cecchinato overwhelms home favourite Schwartzman in Argentina final,Sport
7268,Golf: Petr stays up all night watching Nelly complete Korda Aussie Slam,Sport
7269,Soccer: Napoli held again in latest Serie A stalemate,Sport
7270,Soccer: Mbappe helps PSG to beat St Etienne and extend lead,Sport
7271,Soccer: Fans only allowed into Rio final midway through first half,Sport
7272,Soccer: Physio and six teenagers step in for Italian side but lose 20-0,Sport
7273,Tennis: Split with Bajin not over money - Osaka,Sport
7274,Soccer: Barca lack sparkle ahead of crucial Champions League mission in Lyon,Sport
7275,Golf: Holmes claims wild Genesis Open win as putter deserts Thomas,Sport
7276,Tennis: Opelka earns first Tour title with New York win over Schnur,Sport
7277,Soccer: Sanchez's Man United form will improve with a goal - Solskjaer,Sport
7278,Soccer: Wolves and Palace ease into FA Cup quarter-finals,Sport
7279,Tennis: Monfils overcomes Wawrinka to lift Rotterdam title,Sport
7280,Soccer: Late Zakaria goal rescues point for Gladbach at Frankfurt,Sport
7281,Soccer: Cavaleiro sends Wolves into last eight,Sport
7282,"Soccer: Real suffer shock home defeat to Girona, derailing title bid",Sport
7283,Soccer: Ramos racks up 25 red cards in Real defeat to Girona,Sport
7284,Qatar aims to build $20 billion sports sector ahead of World Cup,Sport
7285,Soccer: Robben picks Anfield as his 'worst stadium' ahead of Champions League return,Sport
7286,Soccer: Sanchez worried over losing his spark at Man United,Sport
7287,Athletics: Wanders and Hassan set world 5km records in Monaco,Sport
7288,Golf: Fox beats Otaegui for maiden European Tour title at World Super 6,Sport
7289,Motor Racing: Williams to miss first day of F1 testing,Sport
7290,Tennis: Opelka stings top seed Isner again to reach New York Open final,Sport
7291,Soccer: Man City end Newport's Cup dream to reach quarter-finals,Sport
7292,Soccer: AS Monaco set to appoint Oleg Petrov as CEO - source,Sport
7293,Tennis: Mertens stuns Halep to lift Qatar Open title,Sport
7294,Soccer: Monaco out of relegation zone after win over Nantes,Sport
7295,"Tennis: Wawrinka outlasts Nishikori in Rotterdam, faces Monfils in final",Sport
7296,Soccer: Poulsen double helps Leipzig close in on top three,Sport
7297,Soccer: Piatek at the double as AC Milan beat Atalanta,Sport
7298,Tennis: Top seed Thiem knocked out by home favourite Schwartzman,Sport
7299,Soccer: Messi penalty helps under-par Barca beat Real Valladolid,Sport
7300,Golf: Former U.S. Open champion 'Gene the Machine' Littler dies at 88,Sport
7301,Motor Racing: Di Grassi seizes Mexico Formula E win at the line,Sport
7302,Golf: Kuchar hopes belated caddie payment preserves reputation,Sport
7303,Golf: Thomas leads Scott by one shot early in third round at Riviera,Sport
7304,Cricket: Campbell gets first call-up for West Indies ODI squad,Sport
7305,Soccer: Balotelli strikes again as Marseille go fourth,Sport
7306,Soccer: Griezmann helps below-par Atletico scrape win over Rayo,Sport
7307,Soccer: Cole scores first FA Cup goal but Derby exit at Brighton,Sport
7308,Cricket: Farbrace to step down as England assistant coach for Warwickshire role,Sport
7309,Soccer: Argentines pay tribute to Sala at special memorial,Sport
7310,Cricket: Sri Lanka's unlikely hero Kusal Perera gives masterclass to win test,Sport
7311,Soccer: Tottenham's fighting spirit delights Trippier,Sport
7312,Soccer: Bayern's Coman fit for Liverpool clash after injury scare,Sport
7313,Soccer: Ferguson set for Man United return in charity match,Sport
7314,Soccer: Gracia not getting carried away by Watford's Cup progress,Sport
7315,Soccer: Guardiola 'sad and sorry' for keeping Mahrez out of team,Sport
7316,Cricket: Gritty Perera keeps Sri Lanka in the hunt in Durban test,Sport
7317,U.S. quarterback Kaepernick settles grievance case with NFL,Sport
7318,Golf: Kuchar apologises to caddie over pay dispute,Sport
7319,"Golf: Thomas, Scott lead at rainy Genesis Open",Sport
7320,"Tennis: Halep outlasts Svitolina in Doha thriller, faces Mertens in final",Sport
7321,Tennis: Resurgent Wawrinka sets up Nishikori semi-final in Rotterdam,Sport
7322,Soccer: Coman steers Bayern to 3-2 comeback win at Augsburg,Sport
7323,Soccer: Juventus make light work of Frosinone,Sport
7324,Soccer: Small clubs missing out around $300 million for nurturing young players - FIFA,Sport
7325,"NBA, U.S. Tennis, Sky, urge U.S. action on alleged Saudi TV piracy",Sport
7326,Soccer: Valverde renewed Barca contract to 'end noise' about his future,Sport
7327,"North, South Korea eye joint march, teams for Tokyo 2020",Sport
7328,Infantino defends FIFA from criticism over Bahraini footballer,Sport
7329,"Soccer: Batshuayi in line for first Palace start against Doncaster, says Hodgson",Sport
7330,"Cricket: Ex-Windies star Bishop defends suspended Gabriel, says education a better option",Sport
7331,California's Sacramento Kings to launch precursor to in-arena sports betting,Sport
7332,Soccer: Man United forwards Martial and Lingard out for up to three weeks,Sport
7333,Soccer: Guardiola expects Man City to suffer in tricky trip to Newport,Sport
7334,Soccer: Sala's body arrives in Argentina for weekend funeral,Sport
7335,Cricket: South Africa on course for test win against Sri Lanka,Sport
7336,Golf: Tiger will win a major in 2019 says Feherty,Sport
7337,"Cricket: India pick Pant ahead of Karthik, Rahul recalled",Sport
7338,Soccer: Newport boss aiming to pull off historic FA Cup upset against Man City,Sport
7339,Qatar's real estate market faces reality check ahead of World Cup,Sport
7340,Soccer: UEFA satisfied with VAR debut in Champions League knockouts,Sport
7341,"Cricket: Turn up stump mics to curb sledging, says Moeen",Sport
7342,"Soccer: Chelsea cannot afford Malmo mistake against top sides, says Sarri",Sport
7343,Golf: Spieth shares clubhouse lead at rain-hit Genesis Open,Sport
7344,"Soccer: Arsenal ""deserved to win"" at BATE, says Emery",Sport
7345,Tennis: Journeyman Jung jags biggest career win in upset of Tiafoe,Sport
7346,"Chile joins Argentina, Uruguay and Paraguay in World Cup bid",Sport
7347,"Soccer: Arsenal lose at BATE as Chelsea, Napoli and Inter win in Europa League",Sport
7348,Golf: Child-prodigy Li warned for breaching amateurs rule in Apple advert,Sport
7349,Tennis: Spain handed tough draw in new Davis Cup Finals,Sport
7350,Halep sets up Doha semi-final showdown with Svitolina,Sport
7351,Motor racing: McLaren could turn to Alonso if they need a reserve,Sport
7352,Soccer: French league to join lawsuit against racist Mbappe graffiti,Sport
7353,Soccer: Monaco sack vice-president Vasilyev over 'important mistakes',Sport
7354,Soccer: UEFA investigate after Ramos says he got booked on purpose,Sport
7355,FIFA report shows big rise in January spending by Italian clubs,Sport
7356,Soccer: Simeone renews Atletico contract until 2022,Sport
7357,Cricket: Steyn bags four wickets as South Africa seize control of first test,Sport
7358,Motor racing: Norris expects to make mistakes in his debut F1 season,Sport
7359,"Soccer: Liverpool's Lovren unlikely to face Bayern, says Klopp",Sport
7360,Manchester United counts cost of Mourinho's departure,Sport
7361,Soccer: Returning Dembele primed to inject urgency back into stumbling Barcelona,Sport
7362,Motor racing: Love at first sight for Sainz as McLaren show off new car,Sport
7363,Soccer: La Liga issues complaint over Bale's 'provocative' celebration in Madrid derby,Sport
7364,Soccer: Tuchel's PSG finally show guts and team spirit,Sport
7365,Soccer: Gattuso finally finds the Milan he was looking for,Sport
7366,Soccer: Former Real Madrid coach Lopetegui open to Premier League switch,Sport
7367,Soccer: Borussia Dortmund on high alert with season at risk,Sport
7368,Basketball: Olympiakos face points deduction after Greek Cup walkout,Sport
7369,Tennis: Youngster Munar ousts Italy's Fognini in Argentina,Sport
7370,Soccer: Chelsea boss Sarri wants immediate reaction after City drubbing,Sport
7371,Cricket: West Indies' Gabriel apologises and clears air over Root sledge,Sport
7372,Soccer: Vertonghen shines as Tottenham cruise past Dortmund 3-0,Sport
7373,"Soccer: Still work to do despite 3-0 win, says Tottenham's Pochettino",Sport
7374,Soccer: Tottenham's Son lauds 'unbelievable' team mate Vertonghen,Sport
7375,Soccer: Newport relishing chance to take on Guardiola's City stars,Sport
7376,Tennis: Isner defeats Tomic to advance to New York Open quarters,Sport
7377,Cricket: Australia quick Hazlewood confident he'll be fit for World Cup,Sport
7378,Golf: Woods honoured as Genesis Open granted 'elevated status',Sport
7379,Soccer: Asensio nets late Real winner as Ajax left to rue VAR decision,Sport
7380,"Motor racing: New chapter in 2019? More like a new book, say Racing Point",Sport
7381,Wawrinka powers into Rotterdam quarter-finals,Sport
7382,"Golf: Garcia 'ashamed' of Saudi tantrum, says he",Sport
7383,Sharapova pulls out of Indian Wells with shoulder injury,Sport
7384,Olympics: Athlete-led group forms to drive change in sporting world,Sport
7385,Woods turned down Saudi Arabia offer to keep 'travelling down',Sport
7386,Motor racing: Stroll ready to take a lead role in the family F1 business,Sport
7387,Soccer: Klopp charged by FA over referee comments in West Ham draw,Sport
7388,"Tennis: Halep, Svitolina cruise into Qatar Open quarters",Sport
7389,Gymnastics Canada launches probe after former coach acquitted in sex assault trial,Sport
7390,"Soccer: Inter's Icardi stripped of captaincy, pulls out of Rapid clash",Sport
7391,Soccer: West Ham's Rice chooses to play for England over Ireland,Sport
7392,Soccer: Man United charged by UEFA over bottle thrown at Di Maria,Sport
7393,Boxing: Joshua to fight 'Big Baby' Miller in New York on June 1,Sport
7394,Cricket: Seamer Fernando puts Sri Lanka on top in first test,Sport
7395,Cricket: Windies' Gabriel banned for four ODIs over 'personal abuse',Sport
7396,Soccer: Barca using investment fund to finance operations - club source,Sport
7397,Golf: European Tour aims to lure big names with game's top prize at Dubai finale,Sport
7398,Soccer: Lingard and Martial injuries put focus on United's Sanchez,Sport
7399,Motor racing: Red Bull unveil their first Honda-powered car,Sport
7400,Motor racing: Hamilton hungry for more as new Mercedes makes track debut,Sport
7401,Soccer: Roma and Zaniolo give Mancini cause for optimism,Sport
7402,Motor racing: Williams cancel shakedown in rush to be ready for testing,Sport
7403,Soccer: Bundesliga revenues up 10 percent to $5 billion in 2017-18,Sport
7404,Turkish football boss' company makes best bid for sole betting firm: media,Sport
7405,How a refugee footballer's honeymoon turned into an extradition nightmare,Sport
7406,Soccer: Dortmund's Sancho happy to have 'opened doors' for English youngsters,Sport
7407,Soccer: Solskjaer admits PSG showed United another level,Sport
7408,"Soccer: Arsenal did not play Ramsey in best position, says Juventus boss",Sport
7409,Soccer: Bremen will not release Japan's Osako for Copa America,Sport
7410,Tennis: Querrey downs Harris to advance at New York Open,Sport
7411,Athletics: Prefontaine Classic to be held near San Francisco,Sport
7412,"Soccer: Boo boys only made Di Maria stronger, says Tuchel",Sport
7413,"Soccer: Enough with the scare stories, says PSG's Mbappe",Sport
7414,Cricket: Windies' Gabriel charged for language used in England test,Sport
7415,"Soccer: PSG take charge with 2-0 win at United, Pogba sent off",Sport
7416,Soccer: Zaniolo strikes twice to clinch Roma win over Porto,Sport
7417,Cricket: England beat West Indies by 232 runs in final test,Sport
7418,Chess makes move for inclusion at 2024 Paris Olympics,Sport
7419,Boxing: Breazeale to fight Whyte for interim heavyweight title,Sport
7420,Courtois backs VAR introduction to Champions League,Sport
7421,Soccer: Cardiff to pay Sala transfer fee to Nantes 'if obliged' - chairman,Sport
7422,Spain's Kilian Jornet breaks 24-hour uphill ski record,Sport
7423,Soccer: Pochettino unsurprised by Sancho's progress at Dortmund,Sport
7424,Motor racing: Make or break year for Hulkenberg as Ricciardo's team mate,Sport
7425,Motor racing: Business as usual for Renault F1 after Ghosn exit,Sport
7426,Soccer: Barca president says La Liga should play three games overseas,Sport
7427,Soccer: Pele pays tribute to goalkeeping magic of 'blue phantom' Banks,Sport
7428,Soccer: Ramos leads rejuvenated Real in 600th appearance,Sport
7429,Motor racing: Renault F1 hoping for big step up on the engine side,Sport
7430,"Motor racing: Hand on heart, Ricciardo says he feels right with Renault",Sport
7431,Soccer: England's World Cup-winning keeper Banks dead at 81,Sport
7432,Diplomatic gold? Joint North Korea-South Korea Olympic bid faces long odds,Sport
7433,"Soccer: As Ajax look to export young talent, Real order it in",Sport
7434,"Soccer: Minute's silence at Champions League, Europa League games for Sala",Sport
7435,"Soccer: West Ham's Antonio wants points deduction, stadium closure for racism",Sport
7436,Swimming: Tokyo Olympics medal hopeful Ikee diagnosed with leukaemia,Sport
7437,"Olympics: Tokyo 2020 venues on track for completion, say organisers",Sport
7438,Soccer: Derby boss Lampard plays down talks of Chelsea return,Sport
7439,Cricket: South Africa vs Sri Lanka - First test,Sport
7440,Golf: India's Sharma confident of PGA Tour success but ready to wait,Sport
7441,Cricket: S.Africa seek to continue home dominance as ailing Sri Lanka visit,Sport
7442,"Refugee Bahraini footballer, freed from Thai jail, says 'I love Australia'",Sport
7443,"Soccer: PSG 'unpredictable' without injured trio, says Solskjaer",Sport
7444,Soccer: Dortmund's Reus ruled out of Champions League clash with Tottenham,Sport
7445,"Cricket: Kohli above peers, destined for greatness - Sangakkara",Sport
7446,Cricket: Windies' Gabriel warned for abusive language - reports,Sport
7447,Sport-Australia streamlines integrity watchdogs,Sport
7448,Tennis: Thompson defeats hometown hope Rubin at New York Open,Sport
7449,Soccer: Newcastle's Benitez upset with officials over Wolves equaliser,Sport
7450,Cricket: Cummins recognised for stepping up in bleak year for Australia,Sport
7451,Soccer: Two players in hospital after fire strikes another Brazilian club,Sport
7452,"Soccer: Canada will qualify for 2022 World Cup, says Herdman",Sport
7453,Cricket: Root century helps England build huge lead against West Indies,Sport
7454,Osaka splits with coach Bajin,Sport
7455,Boly heads in dramatic late equaliser as Wolves draw 1-1 with Newcastle,Sport
7456,Wawrinka prevails in tricky Rotterdam opener,Sport
7457,Soccer: Ramsey leaves Arsenal after 11 years to join Juventus,Sport
7458,NBA: Jokic gaining NBA's attention for surprising Nuggets,Sport
7459,Canada's sport minister calls report on abuse in sport 'tragic',Sport
7460,Soccer: PSG confirm that Cavani out of Manchester United match,Sport
7461,Golf: Mickelson downplays U.S. Open prospects after Pebble Beach win,Sport
7462,Soccer: Juventus sign contract with Arsenal's Ramsey,Sport
7463,Soccer: Champions League matches more one-sided now - report,Sport
7464,Golf: Fifth Pebble Beach victory makes Mickelson's day,Sport
7465,Soccer: CAS overturns FIFA ban on Former Thai football boss Worawi,Sport
7466,'He is a free man': refugee Bahraini footballer heads home to Australia,Sport
7467,Refugee Bahraini footballer boards plane leaving Thailand for Australia: Reuters witness,Sport
7468,Soccer: Rejuvenated Martial hopes Solskjaer gets United job,Sport
7469,Motor racing: Toro Rosso look for improvement with new lineup,Sport
7470,Soccer: Young signs one-year contract extension at Man United,Sport
7471,Soccer: Scholes says ready for League Two challenge with Oldham,Sport
7472,Soccer: Talking points from the Premier League weekend,Sport
7473,Motor racing: Tobacco giant BAT returns to Formula One with McLaren,Sport
7474,Soccer: Five talking points from the weekend in La Liga,Sport
7475,Soccer: Mourinho to get his own TV show in Russia,Sport
7476,Soccer: Ajax’s De Jong doubtful for Real Madrid game,Sport
7477,Bahrain reaffirms right to pursue legal action against refugee footballer,Sport
7478,Soccer: Warnock calls off Cardiff's Tenerife trip to mourn Sala,Sport
7479,Soccer: Disqualified Egyptian club Ismaily reinstated in Champions League,Sport
7480,Thailand to free refugee Bahraini footballer after extradition bid dropped,Sport
7481,Soccer: Spurs' Pochettino slams referee over 'unbelievable' Son booking,Sport
7482,Soccer: Sacked Australia coach Stajcic says reputation ruined,Sport
7483,Cricket: 'Healthy headache' Pant in India's World Cup reckoning,Sport
7484,"Soccer: Chelsea rout just another three points, says City's Sterling",Sport
7485,Soccer: Two-time Asian champion Choi joins Dalian,Sport
7486,Tennis: Australia's Barty savours 'best feeling' after downing U.S.,Sport
7487,Soccer: Ronaldo strikes again as Juventus extend Serie A lead,Sport
7488,Soccer: Sorry Brazil miss out on under-20 World Cup,Sport
7489,Soccer: Guardiola sees City reaching Barca levels of desire,Sport
7490,Soccer: Families begin to bury Flamengo fire victims,Sport
7491,Soccer: Families begin to bury Flamengo fire victims,Sport
7492,Soccer: Sevilla battle back to grab last-gasp draw at Eibar,Sport
7493,Soccer: Jury still out on Bale in Spain after 100th Real strike,Sport
7494,Soccer: New signings strike as Milan beat Cagliari,Sport
7495,Soccer: Sarri unmoved as Chelsea capitulation harms top-four hopes,Sport
7496,Motor racing: Verstappen completes Brazil GP punishment at steward event,Sport
7497,Soccer: Wasteful Lyon lose ground in race for second as Lille win,Sport
7498,Cricket: Wood takes three wickets as England fight back in third test,Sport
7499,"Soccer: Man United not a laughing stock any more, says Jones",Sport
7500,Soccer: Barca made to sweat for draw by impressive Bilbao,Sport
7501,Soccer: Man City hit Chelsea for six as Aguero grabs hat-trick,Sport
7502,"Cricket: Smith, Warner bans to end during Pakistan ODI series",Sport
7503,Tennis: Efficient Medvedev proves too strong for Fucsovics,Sport
7504,Golf: Boutier Vic Open win ends long French drought on LPGA Tour,Sport
7505,Soccer: Tottenham overcome Leicester challenge to stay in title hunt,Sport
7506,Soccer: Aina the difference as Torino edge Udinese in incident-packed win,Sport
7507,Soccer: Cavani out of Man United clash - report,Sport
7508,Tennis: Tsonga beats Herbert in all-French final in Montpellier,Sport
7509,"Soccer: Nantes pay final tribute to Sala, Monaco held",Sport
7510,"Soccer: Man United relishing PSG clash, says Smalling",Sport
7511,Soccer: Silva concerned by Everton's dismal form after Watford defeat,Sport
7512,Cricket: Munro blast helps Kiwis beat India to claim T20 series,Sport
7513,Soccer: Fatal fire exposes poor conditions for young Brazilians,Sport
7514,Golf: Law seals Vic Open win with stunning eagle on final hole,Sport
7515,"Cricket: Australia can contend at World Cup with Smith, Warner - Ponting",Sport
7516,"Soccer: Liverpool cruise back to the summit, United surge on",Sport
7517,Tennis: Powerful Medvedev steals spotlight in Sofia,Sport
7518,Soccer: Solari thrilled with Madrid derby victory over Atletico,Sport
7519,Soccer: Dortmund lose three-goal lead to draw with Hoffenheim,Sport
7520,Soccer: Wood helps Burnley earn win at Brighton to move clear of bottom three,Sport
7521,Soccer: Wasteful Napoli held 0-0 at Fiorentina,Sport
7522,Soccer: Bayern beat Schalke 3-1 to cut Dortmund lead,Sport
7523,Soccer: Emery defiant as leaky Arsenal fail to convince again,Sport
7524,Soccer: PSG's Cavani doubtful for Man United game,Sport
7525,Soccer: Cavani injured as PSG beat Bordeaux in Ligue 1,Sport
7526,"Soccer: Inter score first Serie A goal this year, beat Parma",Sport
7527,Cricket: England take first day honours against West Indies,Sport
7528,Golf: Casey leads Mickelson by three after 54 holes at Pebble Beach,Sport
7529,Athletics: Kejelcha narrowly misses world indoor mile record,Sport
7530,Soccer: Southampton fans face ban for Sala taunts,Sport
7531,Soccer: Fatal fire caused by energy spike - Flamengo CEO,Sport
7532,Soccer: Zaha makes Palace point against West Ham,Sport
7533,Soccer: Zohore gives Cardiff win over Southampton in frantic finale,Sport
7534,Soccer: Wijnaldum puts illness aside to show value to Liverpool midfield,Sport
7535,"Soccer: Iwobi, Lacazette lead Arsenal to win at Huddersfield",Sport
7536,Soccer: Liverpool back on top after 3-0 win over Bournemouth,Sport
7537,Soccer: Real win Madrid derby to muscle into title race,Sport
7538,"Soccer: Watford's Gray strikes to sink Everton, pile pressure on Silva",Sport
7539,Tennis: Herbert beats Berdych to set up Montpellier final with Tsonga,Sport
7540,Cricket: England lose one wicket in first session against Windies,Sport
7541,Soccer: United boss Solskjaer praises 'fantastic 80 minutes' after win at Fulham,Sport
7542,"Soccer: Arrested Levante defender Tono innocent, says lawyer",Sport
7543,Soccer: Senol Gunes to replace Lucescu as Turkey boss - report,Sport
7544,Soccer: Manchester United into top four with 3-0 win at Fulham,Sport
7545,"Soccer: No rift with Vardy, says Leicester's Puel",Sport
7546,Soccer: Pochettino adamant Tottenham shift to new stadium this season,Sport
7547,Soccer: Guardiola hails Aguero's big-game mentality ahead of Chelsea clash,Sport
7548,Soccer: Chelsea's Hazard relishing partnership with Higuain,Sport
7549,Soccer: Hasselbaink backs Sarri to deliver success at Chelsea,Sport
7550,Golf: Ormsby to take two-shot lead to Vic Open final day,Sport
7551,"Cricket: Guptill set to return for New Zealand, Bangladesh to miss Shakib",Sport
7552,Soccer: Turbocharged Leverkusen crush Mainz 5-1 to climb to fifth,Sport
7553,Tennis: Merciless Monfils hands Tsitsipas lesson in Sofia,Sport
7554,Soccer: Beckham to be honoured with statue in LA,Sport
7555,Ten players killed as fire sweeps through Flamengo lodging in Rio,Sport
7556,Cricket: Desperate England recall opener Jennings,Sport
7557,Soccer: EFL delays decision on Leeds 'spying' controversy,Sport
7558,Soccer: Leicester's Albrighton set to miss rest of season with hamstring injury,Sport
7559,Soccer: Man City's De Bruyne not guaranteed Chelsea start - Guardiola,Sport
7560,Liverpool post record annual profit,Sport
7561,Soccer: Everton's Silva unfazed by first return to Watford since sacking,Sport
7562,Soccer: Liverpool players must fight with every fibre - Klopp,Sport
7563,"Soccer: Man City the best team in Europe, says Chelsea's Sarri",Sport
7564,"Tennis: Federer chasing titles, not top ranking",Sport
7565,"Soccer: Barca lose Arthur to injury, Messi a doubt for Bilbao trip",Sport
7566,"Soccer: Solskjaer, Rashford scoop January awards",Sport
7567,"Soccer: Tottenham in title race but Liverpool still favourites, says Pochettino",Sport
7568,Soccer: Godin return boosts Atletico for derby,Sport
7569,"Soccer: Sala was ready for Premier League, says Cardiff's Warnock",Sport
7570,"Olympic spirit back in Sarajevo, bridging ethnic divides",Sport
7571,"Soccer: Fulham clash to test Man United's character, says Solskjaer",Sport
7572,Body from plane wreckage identified as footballer Sala - UK police,Sport
7573,Soccer: French League to pay tribute to Sala with minute's applause,Sport
7574,Paralympics: World body to lift Russia's doping ban,Sport
7575,Ten youth players dead in Flamengo soccer training ground fire: Globo TV,Sport
7576,Soccer: Man United defender Jones extends deal to 2023,Sport
7577,"Olympics: Waxed and ready, surfing ready to ride into Tokyo",Sport
7578,Cricket: Windies skipper Holder set for Northamptonshire stint,Sport
7579,Soccer: Sheffield United Women's Jones charged with racist abuse,Sport
7580,Cricket: Ponting named Australia's assistant coach for World Cup,Sport
7581,Cricket: Gabriel's pace has 'put the wind up' England: Law,Sport
7582,Cricket: Poor Windies tour can open doors to England test side - Buttler,Sport
7583,"Soccer: No extra pressure for title-chasing Liverpool, says Alisson",Sport
7584,Soccer: West Ham hand evidence to police on racist abuse of Salah,Sport
7585,Soccer: Valencia fight back after Betis score directly from corner,Sport
7586,Soccer: Arsenal beat Manchester United to reach Women's League Cup final,Sport
7587,Soccer: Bayern agree to sign talented teenager Arp from Hamburg,Sport
7588,"Soccer: Huddersfield can still avoid relegation, says Siewert",Sport
7589,Soccer: Brighton's Andone charged with violent conduct,Sport
7590,Soccer: Premier League clubs to maintain cap on away ticket prices,Sport
7591,Soccer: Brighton's Andone charged with violent conduct,Sport
7592,Soccer: Palace's Zaha handed one-match ban for improper conduct,Sport
7593,Soccer: Southampton's Ings faces up to three weeks on sidelines with injury,Sport
7594,Soccer: Re-elected UEFA head Ceferin wants competitions overhaul,Sport
7595,"Soccer: One year on, UEFA still waits for detail on FIFA plans",Sport
7596,Motor racing: Haas go black and gold with Red Bull the target,Sport
7597,"Soccer: Fulham need soldiers against United, says Ranieri",Sport
7598,Soccer: Fit-again Arnautovic ready for West Ham's trip to Palace,Sport
7599,"Soccer: Arsenal must improve away form for top-four finish, says Emery",Sport
7600,Soccer: Poland's Blaszczykowski joins troubled Wisla Krakow,Sport
7601,Soccer: Malcom rescues draw for Barcelona in cup semi against Real,Sport
7602,Soccer: Solari's Madrid show clear improvement in Clasico draw,Sport
7603,Soccer: Madrid midfield anchor Llorente hit with second injury in quick succession,Sport
7604,Cricket: West Indies recall Gayle for England ODI series,Sport
7605,Body recovered from wreckage of plane carrying footballer Sala: UK investigator,Sport
7606,Soccer: Tottenham confirm north London derby to be played at Wembley,Sport
7607,Athletics: Briton Gill battles brutal conditions to claim World Marathon title,Sport
7608,Soccer: Former Czech defender Repka sentenced to 15 months for fraud,Sport
7609,Soccer: Spotlight on 'mentally fragile' Morata in Madrid derby,Sport
7610,Russian race walker Kirdyapkina gets doping ban: CAS,Sport
7611,"Soccer: With Manchester City back on top, Liverpool face test of nerves",Sport
7612,Soccer: Inter mired in familiar mid-season slump,Sport
7613,Soccer: Qatar climb 38 places in FIFA rankings after Asian Cup triumph,Sport
7614,Soccer: Super League would have cost big clubs their popularity - Ceferin,Sport
7615,Cricket: Mulder handed South Africa test call-up for Sri Lanka series,Sport
7616,Soccer: Man City beat Chelsea to reach Women's League Cup final,Sport
7617,Soccer: Schalke talent Kutucu offers hope ahead of Bayern trip,Sport
7618,Soccer: New TV technology to take fans 'inside the game',Sport
7619,Soccer: Napoli say Hamsik's move to China delayed over payment issue,Sport
7620,Soccer: Newport hope bobbly pitch will help them against Man City,Sport
7621,Soccer: Napoli say Hamsik's move to China delayed over payment issue,Sport
7622,"Cricket: Leach tells England to improve, not complain about pitches",Sport
7623,"Golf: Career will not be defined by a few bad years, says Spieth",Sport
7624,Soccer: Bullet point previews of Premier League matches,Sport
7625,Cricket: Australia's Starc ruled out of India ODI series,Sport
7626,Soccer: Verbeek quits Oman post and heads into retirement,Sport
7627,Cricket: Australia's Mitchell Starc ruled out of India ODI series,Sport
7628,Cricket: Australia bowling coach Saker resigns,Sport
7629,Man City go top of the Premier League with win at Everton,Sport
7630,"Soccer: Back on top, Guardiola excepts more twists and turns in title race",Sport
7631,Soccer: Valencia demand apology from Getafe president for 'racist' comment,Sport
7632,"Soccer: VAR should be used sparingly in the Champions League, says ref boss",Sport
7633,Olympics: USOC doubles funding to $6.2 million to aid sex abuse investigations,Sport
7634,Soccer: Bournemouth fan faces ban for pie throwing,Sport
7635,Tour de France champion Thomas feels no pressure as season begins,Sport
7636,"Liberty have under-estimated challenge of F1, says Horner",Sport
7637,Post-World Cup injuries taking toll on Premier League's elite: report,Sport
7638,Soccer: West Ham investigate alleged racist abuse aimed at Liverpool's Salah,Sport
7639,Soccer: Suspect arrested after Millwall v Everton violence,Sport
7640,FIFA says incumbent Infantino is sole candidate for president,Sport
7641,Soccer: Italy midfielder Sturaro makes return to Genoa permanent,Sport
7642,Racing Point name confirmed on 2019 Formula One entry list,Sport
7643,Cricket: Seifert blitzkrieg helps Kiwis beat India in opening T20,Sport
7644,'I remembered his eyes': Wimbledon champion Kvitova tells court of knife attack,Sport
7645,Thailand blames Australia for arrest of refugee Bahraini footballer,Sport
7646,European Games in search of identity in Minsk amid growing competition,Sport
7647,Thailand says Australia to blame for arrest of refugee Bahraini footballer,Sport
7648,European Games in search of identity in Minsk amid growing competition,Sport
7649,Russia will exit INF nuclear pact in six months: Ifax,Sport
7650,Cricket: Australia to manage return of Smith and Warner,Sport
7651,Cricket: England's Denly keen to prove his worth in Ashes audition,Sport
7652,"NBA: James passes 32,000 career points but suffers worst career loss",Sport
7653,Soccer: Guardiola advises Everton to be patient with Silva,Sport
7654,"Golf: 'Grow up', Koepka tells Garcia after Saudi meltdown",Sport
7655,Soccer: Pochettino should manage Man United if not Solskjaer - Rooney,Sport
7656,Tennis: Osaka pulls out of Qatar Open with injury,Sport
7657,Soccer: Dortmund lose Cup shootout to Bremen after 3-3 thriller,Sport
7658,Cricket: Windies president calls for slow over rate policy to be modified,Sport
7659,Soccer: Newport stun 'Boro to set up dream Man City Cup tie,Sport
7660,Soccer: Marseille beat 10-man Bordeaux in empty Stade Velodrome,Sport
7661,"Super Bowl audience down 5 percent from last year, early data show",Sport
7662,Soccer: Rooney says still has talent to compete in Premier League,Sport
7663,Soccer: Messi named in Barca squad for 'Clasico' but Valverde warns against taking risks,Sport
7664,Fans pack Boston streets for Patriots' Super Bowl parade,Sport
7665,Soccer: Oxlade-Chamberlain named in Liverpool's Champions League squad,Sport
7666,Motor racing: Azerbaijan GP extends F1 deal to 2023,Sport
7667,Dutch boxer who fought Ali still riding punches in Bulgaria,Sport
7668,Soccer: Guardiola predicts roller-coaster title run-in after Liverpool blip,Sport
7669,"Soccer: FIFA, Qatar set up joint venture to deliver 2022 World Cup",Sport
